Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,high_pollution
23/10/2004,23.00.00,2.6,1302.0,,13.1,1088.0,271.0,594.0,84.0,1639.0,1297.0,20.0,69.5,1.6109,1
17/07/2004,08.00.00,2.0,1079.0,,10.7,1004.0,175.0,713.0,111.0,1628.0,1302.0,22.8,43.0,1.1731,1
04/01/2005,05.00.00,0.8,,,,,97.0,,71.0,,,,,,0
16/05/2004,00.00.00,2.3,1132.0,,10.5,996.0,102.0,822.0,95.0,1564.0,1205.0,18.1,40.9,0.8441,1
07/07/2004,20.00.00,4.3,1373.0,,22.5,1364.0,282.0,597.0,184.0,2005.0,1745.0,33.7,22.6,1.1658,1
11/07/2004,07.00.00,0.4,842.0,,3.1,656.0,40.0,1080.0,48.0,1427.0,620.0,20.4,52.6,1.247,0
16/07/2004,05.00.00,0.6,819.0,,3.4,677.0,56.0,1048.0,62.0,1379.0,685.0,20.3,46.8,1.1,0
28/01/2005,06.00.00,0.6,864.0,,1.6,554.0,105.0,1159.0,79.0,819.0,545.0,4.1,48.1,0.3975,0
09/06/2004,03.00.00,0.5,824.0,,3.8,698.0,,1107.0,,1517.0,733.0,22.0,50.5,1.3199,0
17/07/2004,00.00.00,2.1,1074.0,,12.8,1078.0,124.0,685.0,108.0,1673.0,1317.0,24.7,36.9,1.1302,1
17/02/2005,03.00.00,1.0,993.0,,3.6,688.0,,847.0,,874.0,931.0,5.8,42.9,0.399,0
06/05/2004,08.00.00,3.6,1231.0,,20.3,1304.0,203.0,652.0,121.0,2029.0,1315.0,15.9,53.1,0.9529,1
21/09/2004,04.00.00,0.4,814.0,,2.1,589.0,42.0,1119.0,36.0,1246.0,565.0,20.8,55.9,1.3581,0
09/03/2005,22.00.00,2.0,1165.0,,7.3,870.0,298.0,671.0,148.0,1181.0,1482.0,9.7,60.0,0.7238,1
25/12/2004,03.00.00,5.2,1366.0,,11.4,1027.0,,583.0,,1328.0,1901.0,9.2,67.3,0.7851,1
18/03/2004,14.00.00,2.3,1379.0,,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829,1
12/03/2005,13.00.00,0.3,1083.0,,5.8,804.0,208.0,702.0,128.0,1105.0,615.0,18.0,35.4,0.7233,0
07/12/2004,07.00.00,1.0,964.0,,4.3,730.0,243.0,985.0,71.0,1146.0,891.0,12.9,64.2,0.9506,0
07/01/2005,02.00.00,1.2,1010.0,,3.1,661.0,142.0,881.0,82.0,1100.0,853.0,8.0,75.0,0.8098,0
23/08/2004,19.00.00,1.6,962.0,,7.8,891.0,53.0,813.0,73.0,1442.0,634.0,30.8,26.5,1.1603,0
18/01/2005,23.00.00,0.2,1125.0,,4.9,758.0,167.0,820.0,104.0,1241.0,867.0,9.8,81.9,0.9923,0
27/08/2004,06.00.00,1.1,,,,,92.0,,52.0,,,,,,0
26/11/2004,10.00.00,5.6,1562.0,,26.1,1458.0,1056.0,458.0,197.0,1770.0,2021.0,12.4,64.8,0.931,1
18/03/2004,16.00.00,2.8,1496.0,,16.8,1205.0,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818,1
13/07/2004,21.00.00,2.6,1029.0,,13.6,1105.0,203.0,737.0,128.0,1666.0,1195.0,26.0,28.5,0.9484,1
17/02/2005,20.00.00,3.3,1219.0,,12.9,1081.0,378.0,590.0,200.0,1246.0,1244.0,7.4,47.2,0.4871,1
01/02/2005,10.00.00,4.1,1491.0,,17.2,1215.0,878.0,503.0,196.0,1343.0,2038.0,4.4,58.8,0.4979,1
27/04/2004,22.00.00,1.8,1078.0,137.0,8.8,932.0,99.0,905.0,100.0,1511.0,951.0,18.9,40.6,0.8771,0
24/07/2004,09.00.00,1.9,1152.0,,9.9,976.0,111.0,672.0,90.0,1800.0,1179.0,28.0,46.9,1.748,0
23/11/2004,11.00.00,5.0,1552.0,,24.1,1406.0,1045.0,478.0,185.0,1749.0,1862.0,11.8,72.2,0.9948,1
27/03/2005,15.00.00,0.9,1024.0,,2.7,630.0,106.0,862.0,66.0,1240.0,544.0,16.2,71.9,1.3171,0
11/06/2004,12.00.00,2.0,1096.0,,13.1,1087.0,120.0,801.0,111.0,1759.0,910.0,35.9,19.6,1.1422,1
24/10/2004,20.00.00,3.4,1324.0,,15.6,1168.0,375.0,568.0,99.0,1716.0,1959.0,21.8,63.0,1.619,1
05/07/2004,05.00.00,0.4,799.0,,2.4,613.0,38.0,1120.0,43.0,1387.0,641.0,21.6,45.7,1.1665,0
31/07/2004,18.00.00,1.3,1014.0,,8.1,903.0,58.0,816.0,92.0,1554.0,612.0,37.3,24.3,1.5222,0
17/11/2004,09.00.00,3.8,1270.0,,19.0,1267.0,611.0,565.0,201.0,1434.0,1482.0,7.5,58.8,0.6117,1
22/10/2004,02.00.00,1.0,975.0,,5.9,807.0,116.0,788.0,57.0,1423.0,904.0,20.3,70.6,1.6659,0
27/02/2005,00.00.00,4.8,1256.0,,11.5,1032.0,488.0,612.0,189.0,1230.0,1371.0,6.3,60.4,0.5811,1
05/01/2005,07.00.00,2.2,1333.0,,11.1,1019.0,411.0,576.0,126.0,1275.0,1612.0,7.9,70.6,0.7562,1
28/08/2004,03.00.00,0.6,835.0,,3.8,699.0,,912.0,,1361.0,796.0,19.8,59.3,1.3505,0
01/02/2005,09.00.00,4.8,1541.0,,22.1,1353.0,966.0,449.0,198.0,1492.0,2112.0,3.7,61.7,0.4967,1
15/05/2004,03.00.00,1.1,941.0,,5.6,792.0,,975.0,,1397.0,889.0,14.8,50.6,0.8489,0
30/04/2004,14.00.00,2.6,1310.0,210.0,15.4,1160.0,153.0,695.0,94.0,1939.0,1224.0,21.4,50.9,1.2823,1
03/03/2005,06.00.00,1.2,1160.0,,5.1,770.0,212.0,702.0,121.0,1063.0,1447.0,2.8,74.1,0.5618,0
09/10/2004,09.00.00,3.4,1455.0,,18.7,1260.0,464.0,502.0,84.0,1868.0,1540.0,23.7,56.0,1.6238,1
22/07/2004,15.00.00,2.1,1158.0,,14.3,1126.0,153.0,693.0,143.0,1654.0,1150.0,44.3,13.0,1.183,1
15/05/2004,08.00.00,2.6,1187.0,,13.6,1104.0,208.0,727.0,108.0,1721.0,1391.0,17.6,43.3,0.8647,1
27/03/2005,23.00.00,1.9,1160.0,,5.6,794.0,284.0,658.0,120.0,1356.0,966.0,14.6,77.7,1.2834,0
05/07/2004,21.00.00,1.8,1058.0,,10.7,1004.0,92.0,776.0,98.0,1684.0,947.0,28.8,32.8,1.2776,0
22/02/2005,04.00.00,0.4,851.0,,0.5,440.0,46.0,1349.0,46.0,918.0,377.0,3.4,85.4,0.6736,0
23/09/2004,09.00.00,2.7,1290.0,,18.1,1244.0,293.0,604.0,103.0,1853.0,1415.0,25.0,50.8,1.5903,1
23/09/2004,16.00.00,3.2,1330.0,,18.9,1264.0,323.0,586.0,146.0,1860.0,1362.0,31.5,34.9,1.5903,1
20/01/2005,18.00.00,6.0,1445.0,,28.5,1516.0,796.0,455.0,210.0,1594.0,1946.0,11.5,37.5,0.5068,1
24/03/2005,02.00.00,0.9,1044.0,,3.8,702.0,165.0,746.0,109.0,1099.0,1101.0,15.3,49.2,0.8493,0
30/11/2004,00.00.00,1.2,1032.0,,3.6,688.0,109.0,1514.0,67.0,1200.0,737.0,15.6,66.6,1.1763,0
17/09/2004,17.00.00,2.9,1140.0,,15.2,1155.0,320.0,733.0,112.0,1660.0,1105.0,23.6,42.8,1.23,1
02/05/2004,21.00.00,2.2,1212.0,,9.7,966.0,152.0,840.0,100.0,1691.0,1043.0,19.4,52.1,1.1642,1
21/06/2004,16.00.00,1.6,889.0,,9.0,939.0,99.0,920.0,102.0,1492.0,647.0,30.3,19.0,0.8103,0
25/09/2004,19.00.00,2.4,987.0,,9.8,971.0,218.0,876.0,68.0,1312.0,891.0,19.5,33.0,0.7384,1
28/03/2005,15.00.00,1.3,1053.0,,4.2,721.0,140.0,764.0,85.0,1216.0,617.0,25.1,34.0,1.068,0
05/01/2005,22.00.00,2.3,1182.0,,9.2,947.0,333.0,643.0,144.0,1334.0,1210.0,13.2,64.5,0.9732,1
09/04/2004,13.00.00,4.3,,512.0,,,253.0,,135.0,,,,,,1
09/03/2005,16.00.00,1.7,1201.0,,7.6,882.0,198.0,638.0,102.0,1189.0,948.0,17.6,34.1,0.6781,0
09/08/2004,00.00.00,1.2,1001.0,,6.5,836.0,49.0,771.0,57.0,1662.0,821.0,25.8,60.4,1.9759,0
05/09/2004,07.00.00,0.6,881.0,,2.9,647.0,,964.0,,1250.0,550.0,25.5,38.2,1.2296,0
06/06/2004,22.00.00,1.7,918.0,,7.5,879.0,130.0,1030.0,96.0,1569.0,804.0,20.9,42.6,1.04,0
17/02/2005,07.00.00,1.0,1033.0,,4.0,711.0,220.0,893.0,115.0,935.0,893.0,6.4,43.8,0.423,0
05/01/2005,09.00.00,4.8,1596.0,,21.6,1341.0,830.0,436.0,162.0,1672.0,1991.0,9.1,67.5,0.7831,1
21/01/2005,06.00.00,1.6,1206.0,,9.2,948.0,357.0,628.0,121.0,1129.0,1540.0,5.9,65.8,0.6178,0
19/06/2004,08.00.00,1.4,1031.0,,9.1,945.0,100.0,806.0,86.0,1697.0,964.0,24.6,44.9,1.3661,0
13/02/2005,23.00.00,1.5,1131.0,,5.6,793.0,228.0,728.0,142.0,1173.0,1054.0,11.8,53.4,0.7366,0
25/11/2004,05.00.00,2.2,1053.0,,9.4,955.0,486.0,710.0,94.0,1154.0,1050.0,4.0,85.7,0.7041,1
19/06/2004,01.00.00,1.0,935.0,,6.5,836.0,58.0,909.0,80.0,1604.0,855.0,23.3,49.9,1.4135,0
12/07/2004,23.00.00,1.6,898.0,,7.1,863.0,118.0,911.0,101.0,1493.0,777.0,20.9,39.4,0.9596,0
26/04/2004,01.00.00,0.7,838.0,45.0,2.2,601.0,33.0,1361.0,43.0,1220.0,434.0,14.2,45.5,0.7333,0
05/07/2004,22.00.00,1.9,1081.0,,11.3,1025.0,104.0,738.0,103.0,1757.0,1059.0,27.3,36.8,1.3207,0
17/03/2005,17.00.00,1.9,1131.0,,8.6,925.0,276.0,638.0,147.0,1158.0,831.0,26.2,19.4,0.6491,0
12/02/2005,09.00.00,2.4,1323.0,,12.0,1049.0,433.0,550.0,207.0,1290.0,1619.0,7.1,59.3,0.6005,1
28/10/2004,17.00.00,6.5,1633.0,,35.3,1671.0,761.0,398.0,149.0,2271.0,1852.0,20.8,64.0,1.5522,1
16/12/2004,14.00.00,5.5,,,,,1018.0,,212.0,,,,,,1
07/08/2004,04.00.00,0.7,813.0,,2.9,645.0,42.0,990.0,49.0,1530.0,802.0,21.9,67.1,1.7414,0
30/05/2004,16.00.00,0.6,912.0,,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232,0
16/06/2004,10.00.00,2.4,1126.0,,12.2,1058.0,168.0,765.0,115.0,1879.0,1061.0,27.1,38.8,1.3705,1
15/12/2004,12.00.00,3.4,,,,,836.0,,177.0,,,,,,1
16/02/2005,22.00.00,2.8,1177.0,,10.7,1004.0,408.0,640.0,216.0,1111.0,1341.0,5.0,46.6,0.4099,1
15/08/2004,03.00.00,0.4,804.0,,2.2,597.0,,1077.0,,1454.0,566.0,23.8,57.5,1.6723,0
23/11/2004,17.00.00,7.3,1821.0,,35.4,1673.0,1201.0,371.0,215.0,2119.0,2201.0,13.6,71.0,1.1018,1
07/04/2004,02.00.00,0.4,830.0,30.0,1.4,538.0,21.0,1475.0,30.0,1214.0,392.0,15.6,44.4,0.7827,0
21/05/2004,11.00.00,1.8,1203.0,,11.2,1023.0,137.0,825.0,117.0,1622.0,1132.0,28.5,23.8,0.915,0
11/11/2004,02.00.00,1.4,960.0,,6.6,838.0,219.0,797.0,97.0,1189.0,996.0,9.2,73.9,0.8616,0
16/04/2004,08.00.00,4.1,1406.0,546.0,18.7,1258.0,279.0,636.0,116.0,1890.0,1495.0,13.8,61.1,0.9595,1
10/03/2004,19.00.00,2.0,1292.0,112.0,9.4,955.0,103.0,1174.0,92.0,1559.0,972.0,13.3,47.7,0.7255,1
18/06/2004,16.00.00,2.4,1104.0,,14.8,1143.0,133.0,747.0,147.0,1840.0,896.0,37.2,21.6,1.3514,1
08/07/2004,11.00.00,3.2,1396.0,,20.3,1306.0,361.0,587.0,189.0,1934.0,1886.0,33.4,26.8,1.3586,1
07/08/2004,09.00.00,2.0,1075.0,,10.5,996.0,115.0,649.0,84.0,1838.0,1113.0,25.4,56.2,1.7961,1
07/07/2004,08.00.00,4.1,1428.0,,27.9,1500.0,358.0,496.0,141.0,2275.0,2021.0,26.9,34.4,1.2036,1
25/03/2004,08.00.00,2.7,1320.0,271.0,11.6,1035.0,184.0,902.0,112.0,1721.0,991.0,8.7,74.6,0.8429,1
02/03/2005,09.00.00,2.8,1100.0,,12.4,1065.0,479.0,669.0,169.0,1072.0,1347.0,-0.5,45.9,0.2763,1
12/03/2005,01.00.00,0.4,1078.0,,3.9,704.0,231.0,765.0,145.0,1077.0,898.0,10.2,55.8,0.6927,0
18/03/2005,17.00.00,3.7,1321.0,,15.8,1175.0,494.0,525.0,212.0,1366.0,1279.0,25.1,21.8,0.6854,1
07/06/2004,01.00.00,0.8,793.0,,3.9,703.0,48.0,1222.0,64.0,1439.0,627.0,18.7,49.0,1.0462,0
06/05/2004,02.00.00,0.5,766.0,,1.2,523.0,19.0,1534.0,30.0,1310.0,387.0,12.6,72.2,1.0503,0
10/09/2004,13.00.00,2.6,1147.0,,15.6,1168.0,417.0,858.0,165.0,1492.0,1118.0,33.3,18.9,0.9536,1
20/01/2005,05.00.00,0.6,822.0,,0.9,493.0,50.0,1278.0,45.0,876.0,453.0,7.1,56.0,0.569,0
11/10/2004,11.00.00,2.3,1202.0,,12.3,1058.0,416.0,647.0,82.0,1623.0,1152.0,20.0,69.6,1.607,1
17/01/2005,11.00.00,3.8,1214.0,,15.1,1153.0,721.0,612.0,208.0,1244.0,1626.0,8.2,40.5,0.4414,1
06/01/2005,03.00.00,1.4,991.0,,3.5,681.0,,874.0,,1125.0,718.0,12.6,62.7,0.9121,0
01/02/2005,19.00.00,4.1,1259.0,,17.0,1211.0,502.0,559.0,188.0,1243.0,1531.0,9.4,36.7,0.4324,1
11/02/2005,08.00.00,3.8,,,,,589.0,,267.0,,,,,,1
02/12/2004,18.00.00,7.7,1707.0,,37.6,1721.0,1001.0,375.0,171.0,2260.0,1940.0,15.8,70.7,1.2601,1
18/07/2004,09.00.00,0.9,1088.0,,7.1,862.0,93.0,786.0,102.0,1519.0,1110.0,25.7,34.8,1.1292,0
11/08/2004,14.00.00,1.0,995.0,,5.1,769.0,48.0,882.0,46.0,1576.0,615.0,36.6,30.8,1.8617,0
12/02/2005,19.00.00,5.0,1766.0,,24.6,1419.0,903.0,404.0,251.0,1659.0,2317.0,11.0,55.1,0.7221,1
24/10/2004,07.00.00,1.5,1037.0,,8.1,902.0,196.0,704.0,48.0,1481.0,984.0,17.5,76.6,1.5174,0
18/02/2005,05.00.00,0.4,872.0,,0.8,476.0,36.0,1249.0,35.0,794.0,350.0,6.9,48.1,0.4796,0
06/06/2004,01.00.00,0.6,810.0,,3.8,702.0,15.0,1093.0,24.0,1529.0,612.0,21.3,54.9,1.3707,0
04/05/2004,11.00.00,2.2,1148.0,,12.4,1062.0,128.0,753.0,87.0,1825.0,1004.0,21.2,49.3,1.2271,1
22/03/2004,00.00.00,1.7,1161.0,,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,0
02/03/2005,02.00.00,0.6,761.0,,1.3,525.0,79.0,1307.0,67.0,605.0,332.0,-0.1,31.9,0.1975,0
17/01/2005,13.00.00,3.1,1166.0,,14.5,1134.0,514.0,603.0,176.0,1227.0,1531.0,11.1,33.3,0.4384,1
25/03/2005,01.00.00,1.5,1205.0,,6.3,828.0,239.0,622.0,128.0,1344.0,1170.0,15.3,73.3,1.2655,0
05/02/2005,13.00.00,1.0,941.0,,4.2,723.0,165.0,922.0,121.0,880.0,643.0,9.3,33.8,0.3981,0
08/10/2004,17.00.00,2.9,1354.0,,19.2,1275.0,294.0,543.0,90.0,1799.0,1338.0,28.4,39.8,1.5191,1
11/08/2004,08.00.00,1.7,1162.0,,11.1,1019.0,97.0,622.0,51.0,1904.0,1178.0,27.9,56.5,2.0895,0
03/04/2005,13.00.00,1.0,928.0,,3.8,701.0,119.0,926.0,86.0,902.0,456.0,28.7,13.7,0.5302,0
07/03/2005,18.00.00,2.5,1035.0,,9.6,961.0,374.0,726.0,204.0,985.0,1027.0,7.9,28.0,0.2999,1
27/01/2005,08.00.00,1.9,1038.0,,6.6,837.0,336.0,822.0,184.0,972.0,915.0,4.6,39.4,0.3367,0
28/06/2004,23.00.00,2.0,1085.0,,11.7,1039.0,100.0,745.0,96.0,1790.0,1092.0,27.8,38.7,1.4187,1
25/09/2004,06.00.00,0.4,744.0,,1.3,525.0,25.0,1434.0,3.0,1097.0,430.0,15.5,53.3,0.9308,0
26/03/2005,08.00.00,1.7,1248.0,,9.0,939.0,281.0,565.0,93.0,1458.0,1229.0,16.5,68.1,1.2653,0
09/03/2005,02.00.00,1.0,973.0,,3.2,663.0,154.0,889.0,117.0,887.0,1014.0,4.6,53.5,0.4584,0
24/10/2004,08.00.00,0.9,920.0,,4.8,755.0,108.0,853.0,45.0,1359.0,880.0,20.0,66.7,1.5401,0
26/07/2004,02.00.00,0.8,880.0,,2.9,649.0,30.0,1056.0,48.0,1465.0,529.0,26.2,45.7,1.5324,0
28/03/2005,04.00.00,0.8,951.0,,2.0,583.0,89.0,905.0,63.0,1212.0,624.0,13.9,79.6,1.2616,0
15/07/2004,02.00.00,0.6,831.0,,3.7,695.0,30.0,1033.0,51.0,1355.0,658.0,23.5,38.3,1.0972,0
30/06/2004,05.00.00,0.7,952.0,,4.6,742.0,49.0,892.0,57.0,1656.0,953.0,24.6,59.1,1.8013,0
21/11/2004,06.00.00,0.2,858.0,,2.7,633.0,97.0,1136.0,73.0,878.0,788.0,3.5,55.9,0.4431,0
30/09/2004,23.00.00,1.7,1192.0,,10.7,1004.0,159.0,665.0,91.0,1577.0,1176.0,21.1,64.7,1.5956,0
11/12/2004,04.00.00,0.8,834.0,,2.7,632.0,111.0,1102.0,83.0,871.0,746.0,11.5,34.2,0.4621,0
08/03/2005,05.00.00,0.7,888.0,,1.9,574.0,153.0,1035.0,114.0,820.0,886.0,1.4,56.8,0.3903,0
17/06/2004,15.00.00,1.8,998.0,,9.5,958.0,125.0,881.0,107.0,1657.0,778.0,31.5,28.7,1.3058,0
19/02/2005,00.00.00,2.7,1156.0,,8.2,909.0,456.0,684.0,250.0,1023.0,1384.0,4.1,55.0,0.4558,1
16/11/2004,11.00.00,3.5,1160.0,,15.5,1165.0,713.0,655.0,219.0,1325.0,1403.0,17.5,26.4,0.5228,1
25/03/2004,17.00.00,2.0,1102.0,143.0,9.4,957.0,120.0,968.0,88.0,1527.0,820.0,17.1,37.4,0.7225,1
23/09/2004,06.00.00,0.9,961.0,,6.3,828.0,132.0,892.0,66.0,1491.0,837.0,21.3,63.2,1.5794,0
29/06/2004,22.00.00,2.3,1160.0,,12.6,1070.0,110.0,687.0,112.0,1929.0,1192.0,29.3,45.8,1.8362,1
03/12/2004,16.00.00,4.6,1493.0,,23.8,1399.0,618.0,466.0,150.0,1893.0,1708.0,19.0,61.6,1.3407,1
18/11/2004,09.00.00,5.6,1503.0,,27.8,1498.0,1132.0,469.0,249.0,1749.0,1783.0,8.9,67.4,0.7714,1
09/08/2004,07.00.00,2.3,1159.0,,15.1,1151.0,143.0,579.0,63.0,2005.0,1206.0,24.3,63.3,1.8929,1
06/01/2005,13.00.00,2.0,1186.0,,8.5,921.0,295.0,660.0,138.0,1310.0,1040.0,16.3,51.5,0.9462,1
08/08/2004,00.00.00,1.5,963.0,,7.4,872.0,65.0,767.0,69.0,1617.0,803.0,25.7,54.1,1.7546,0
01/11/2004,14.00.00,1.5,1082.0,,6.5,834.0,174.0,747.0,64.0,1562.0,991.0,23.1,70.8,1.98,0
10/03/2005,13.00.00,2.3,1176.0,,9.8,969.0,,612.0,,1196.0,1300.0,18.8,26.2,0.5637,1
23/11/2004,14.00.00,7.3,1769.0,,33.2,1624.0,1189.0,396.0,233.0,2041.0,2202.0,13.9,67.6,1.0666,1
25/09/2004,07.00.00,0.6,782.0,,2.1,591.0,28.0,1287.0,9.0,1130.0,461.0,15.4,52.7,0.9178,0
16/05/2004,19.00.00,2.7,1403.0,,15.1,1151.0,147.0,747.0,125.0,1820.0,1125.0,25.5,37.4,1.1995,1
18/02/2005,11.00.00,1.4,1011.0,,5.3,780.0,254.0,805.0,163.0,964.0,806.0,11.2,36.2,0.4818,0
07/06/2004,14.00.00,2.5,1039.0,,16.0,1180.0,184.0,833.0,127.0,1815.0,1047.0,33.7,21.3,1.0988,1
09/03/2005,12.00.00,2.3,1249.0,,10.5,996.0,457.0,593.0,194.0,1198.0,1575.0,14.5,33.4,0.5488,1
11/03/2005,05.00.00,0.7,897.0,,2.1,594.0,128.0,999.0,89.0,870.0,871.0,4.9,55.2,0.4807,0
10/09/2004,03.00.00,0.5,869.0,,2.8,638.0,,1219.0,,1213.0,586.0,24.2,38.5,1.1491,0
11/05/2004,20.00.00,5.0,1535.0,,26.1,1458.0,269.0,568.0,159.0,2120.0,1735.0,21.1,40.2,0.997,1
06/03/2005,14.00.00,1.4,992.0,,6.7,844.0,156.0,830.0,113.0,990.0,552.0,13.1,26.6,0.399,0
22/06/2004,20.00.00,4.0,1166.0,,20.3,1304.0,236.0,646.0,139.0,2016.0,1291.0,27.4,33.6,1.2095,1
28/08/2004,10.00.00,1.8,1011.0,,9.1,945.0,134.0,733.0,102.0,1570.0,1034.0,29.9,30.5,1.2616,0
30/09/2004,22.00.00,1.5,1138.0,,9.0,938.0,147.0,700.0,87.0,1500.0,1098.0,22.1,61.3,1.6053,0
10/03/2005,12.00.00,2.3,1223.0,,10.6,999.0,428.0,578.0,161.0,1258.0,1547.0,17.4,33.2,0.6535,1
20/03/2004,09.00.00,2.4,1348.0,,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765,1
16/03/2004,03.00.00,0.7,929.0,25.0,2.3,608.0,,1376.0,,1364.0,826.0,13.6,62.1,0.9636,0
31/05/2004,07.00.00,1.6,1108.0,,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017,0
11/06/2004,13.00.00,2.0,1093.0,,13.3,1094.0,108.0,797.0,110.0,1769.0,912.0,37.2,18.2,1.1389,1
01/09/2004,05.00.00,0.6,913.0,,4.3,728.0,121.0,802.0,63.0,1418.0,887.0,19.7,66.8,1.5184,0
23/12/2004,18.00.00,8.5,1630.0,,33.1,1622.0,1089.0,421.0,247.0,1757.0,2238.0,8.0,45.9,0.4936,1
03/07/2004,20.00.00,1.1,1003.0,,7.5,880.0,59.0,864.0,67.0,1537.0,695.0,29.1,29.6,1.1792,0
11/03/2005,14.00.00,2.2,1328.0,,14.2,1123.0,466.0,508.0,182.0,1404.0,1339.0,18.8,31.8,0.6853,1
13/08/2004,19.00.00,1.2,926.0,,5.9,805.0,60.0,901.0,78.0,1511.0,524.0,29.4,34.4,1.3899,0
15/06/2004,16.00.00,2.7,1065.0,,16.6,1198.0,169.0,766.0,137.0,1852.0,1043.0,35.3,18.8,1.0572,1
30/10/2004,11.00.00,4.0,1371.0,,20.3,1305.0,599.0,521.0,152.0,1845.0,1461.0,21.2,64.4,1.6015,1
19/06/2004,05.00.00,0.5,817.0,,3.0,651.0,41.0,1109.0,56.0,1472.0,628.0,21.7,52.6,1.35,0
18/09/2004,00.00.00,1.4,936.0,,6.7,844.0,186.0,978.0,96.0,1365.0,776.0,22.1,43.5,1.1443,0
18/03/2005,20.00.00,5.3,1545.0,,24.0,1403.0,571.0,407.0,223.0,1743.0,1821.0,16.7,42.5,0.8002,1
07/05/2004,08.00.00,4.2,1234.0,,22.1,1355.0,196.0,621.0,107.0,2095.0,1266.0,16.4,50.2,0.9286,1
15/03/2004,08.00.00,5.5,1797.0,336.0,25.9,1451.0,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,1
11/03/2005,18.00.00,1.5,1254.0,,13.9,1112.0,376.0,533.0,181.0,1349.0,1161.0,16.0,35.3,0.6356,0
15/07/2004,10.00.00,1.6,1057.0,,8.4,914.0,157.0,796.0,116.0,1665.0,954.0,27.6,38.0,1.3818,0
20/10/2004,22.00.00,3.4,1378.0,,17.7,1229.0,405.0,511.0,99.0,1820.0,1466.0,21.8,69.6,1.79,1
29/03/2005,08.00.00,5.1,1519.0,,26.3,1461.0,623.0,370.0,140.0,2005.0,1648.0,14.4,65.8,1.0727,1
19/06/2004,12.00.00,1.7,1101.0,,9.8,972.0,75.0,819.0,84.0,1714.0,752.0,34.4,26.6,1.423,0
07/12/2004,14.00.00,3.6,1257.0,,16.0,1179.0,455.0,818.0,134.0,1545.0,1415.0,19.4,47.1,1.051,1
13/03/2004,00.00.00,2.7,1280.0,122.0,9.6,964.0,193.0,963.0,113.0,1544.0,1285.0,9.5,64.1,0.7597,1
18/09/2004,16.00.00,1.3,927.0,,5.3,781.0,165.0,994.0,73.0,1267.0,594.0,29.1,26.8,1.0648,0
20/11/2004,06.00.00,0.7,729.0,,2.8,639.0,174.0,1234.0,96.0,773.0,628.0,8.7,24.7,0.2785,0
22/06/2004,04.00.00,0.2,719.0,,1.2,522.0,24.0,1385.0,40.0,1343.0,509.0,19.8,50.3,1.1444,0
06/08/2004,15.00.00,1.9,1051.0,,10.7,1003.0,102.0,711.0,110.0,1715.0,909.0,34.1,33.3,1.7509,0
18/11/2004,05.00.00,1.1,878.0,,3.6,687.0,212.0,964.0,89.0,1035.0,813.0,5.9,76.6,0.7179,0
25/03/2004,06.00.00,0.6,893.0,46.0,1.4,540.0,43.0,1604.0,51.0,1268.0,413.0,7.6,83.2,0.8695,0
13/01/2005,02.00.00,1.7,1042.0,,6.0,814.0,287.0,746.0,105.0,1167.0,1036.0,8.4,75.9,0.8407,0
24/06/2004,00.00.00,2.6,1243.0,,12.7,1072.0,152.0,675.0,103.0,1978.0,1195.0,23.6,59.8,1.7193,1
16/01/2005,00.00.00,3.8,1289.0,,13.6,1104.0,531.0,623.0,165.0,1257.0,1499.0,5.2,67.8,0.6028,1
06/07/2004,08.00.00,5.1,1467.0,,31.0,1575.0,369.0,472.0,145.0,2460.0,1873.0,24.9,43.3,1.3422,1
07/02/2005,21.00.00,1.6,988.0,,4.5,738.0,209.0,843.0,154.0,906.0,893.0,7.1,39.6,0.4019,0
17/06/2004,11.00.00,1.7,1027.0,,8.9,936.0,152.0,867.0,117.0,1696.0,931.0,27.1,38.3,1.3548,0
23/04/2004,15.00.00,4.4,1460.0,682.0,25.3,1438.0,260.0,680.0,196.0,1953.0,1489.0,30.0,19.4,0.81,1
16/09/2004,00.00.00,1.6,1060.0,,8.6,925.0,339.0,772.0,109.0,1649.0,1161.0,21.1,70.1,1.7366,0
16/01/2005,21.00.00,1.5,912.0,,4.3,730.0,274.0,959.0,157.0,893.0,821.0,7.7,39.0,0.4106,0
20/03/2004,18.00.00,2.3,1452.0,,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.5,46.3,0.9744,1
02/04/2005,01.00.00,1.1,838.0,,1.9,580.0,167.0,1055.0,127.0,791.0,516.0,12.7,33.6,0.4902,0
30/06/2004,18.00.00,4.9,1506.0,,27.8,1499.0,267.0,506.0,207.0,2485.0,2043.0,33.5,38.0,1.939,1
